case_id,trans
4190727,"[-0.4190414969631128, 0.5181088342565058, 3.017753777994827, 80.11692127468629, -0.40055212414409924, 0.6185741437671766, -2.7272037606608617, 83.40502534019932, -0.1482664125247653, -0.10630880256800558, -0.039373382823908606, 32.63320913571913, 0.0, 0.0, 0.0, 1.0]"
4195680,"[-0.23095795242144324, 0.25136800081590477, 3.858668907891853, 89.221822995566, -0.39937231472457635, 0.8564243165724931, -1.3431114960497486, 59.537176342349355, -0.16208834819462178, -0.08238418408386237, -0.07305644920355552, 31.737681861328536, 0.0, 0.0, 0.0, 1.0]"
4204773,"[-0.4294174734690598, 0.4557407443114352, 3.200791759123331, 73.71987828427753, -0.3468484234190731, 0.7138943911093413, -2.4973060071615696, 62.60342065653701, -0.1523369974713306, -0.09712896104286865, -0.1113643253262374, 29.868132118089278, 0.0, 0.0, 0.0, 1.0]"
4210289,"[-0.235601269309473, 0.39457896374037926, 3.6460643834097985, 49.05930072831944, -0.3801859103751754, 0.803619551061748, -1.879719303167602, 47.22922923521598, -0.16339994175881334, -0.08139617381672591, -0.029490313947076525, 28.82431011134645, 0.0, 0.0, 0.0, 1.0]"
4216161,"[-0.32301711911580966, 0.386048752072784, 3.5472568100644466, 56.60649842927897, -0.579306093931586, 0.6413285827534846, -2.065327185541892, 95.1547113507428, -0.1367222683015679, -0.12113809312949107, 0.012360212567094023, 32.65915594619562, 0.0, 0.0, 0.0, 1.0]"
4216935,"[-0.23255662796342558, 0.3300883186453082, 3.7557191217118704, 72.47523326345073, -0.28866532384421517, 0.8748317113069466, -1.5970565279316402, 41.55467522216286, -0.16967676964779202, -0.06477493691429971, -0.08112215665022497, 30.16146640131973, 0.0, 0.0, 0.0, 1.0]"
4221452,"[-0.4034988189765653, 0.4844605356475054, 3.1865060428030083, 43.953007041829835, -0.611961094184446, 0.487772019930228, -2.555776421286892, 107.77348704551783, -0.1242700270672806, -0.13267240779501846, 0.0747416741342771, 30.70542737802208, 0.0, 0.0, 0.0, 1.0]"
4224860,"[-0.5638428304465068, 0.4004215596494164, 2.96530712376554, 74.4773421385707, -0.5345014781431977, 0.4898108642705979, -2.827550538068333, 104.88661790943922, -0.11502209679936835, -0.14148311448209464, -0.04661282143557462, 33.4844725208383, 0.0, 0.0, 0.0, 1.0]"
4231884,"[-0.31833529860086685, 0.359194835306294, 3.601515787048745, 57.2852071488272, -0.4058338551941168, 0.7847051096443434, -1.9235113607339827, 57.437904774796294, -0.15651534779144025, -0.09229435181337893, -0.0780194227788127, 29.42572026097857, 0.0, 0.0, 0.0, 1.0]"
4236717,"[-0.10157536377331565, 0.22613728389320714, 3.9771172445837957, 82.77736832883008, -0.35394328525039553, 0.9018882339932562, -1.0165957953102316, 49.32686114049497, -0.1698553814197749, -0.06723959308161019, -0.008677389203981294, 31.393302948071096, 0.0, 0.0, 0.0, 1.0]"
4242894,"[-0.1545268335535103, 0.17520814150343678, 3.9916663092884614, 66.4523052020587, -0.35400100195254, 0.9089882097596305, -0.9033792582682946, 47.22554449346141, -0.16851369400408228, -0.06909599188159768, -0.05882940911187798, 30.845417918320912, 0.0, 0.0, 0.0, 1.0]"
4246593,"[-0.4176885855873018, 0.392901154159859, 3.363222624871872, 50.72489404341506, -0.631598746663982, 0.5226275818617071, -2.350934117175084, 110.48007101711289, -0.1193274907283342, -0.13823050145222013, 0.022395225805102947, 31.86368855199534, 0.0, 0.0, 0.0, 1.0]"
4261600,"[-0.2806710656099333, 0.3821156305280142, 3.614523893404438, 60.27999536233461, -0.5766765670361923, 0.666160812257803, -1.9415508949550917, 87.74910476406278, -0.1401701273916666, -0.11701118117694125, 0.025038795467208462, 32.26017868364882, 0.0, 0.0, 0.0, 1.0]"
4274648,"[-0.28926887747377045, 0.35735581380330345, 3.645650267003266, 76.7654655439158, -0.4627005492042336, 0.7599316806008929, -1.8741416917776679, 73.4775695302697, -0.15309480969411574, -0.09919378779540984, -0.04085688967204635, 32.347205289309784, 0.0, 0.0, 0.0, 1.0]"
4275957,"[-0.5229262179456613, 0.3819055637885024, 3.1283511937006634, 86.39233755017132, -0.5495695200087611, 0.5323144715822401, -2.6434023287563835, 105.18949420818358, -0.11903373468577082, -0.13802513842789632, -0.0513581587041243, 33.06581020467968, 0.0, 0.0, 0.0, 1.0]"
4277621,"[-0.41167506350845795, 0.6309821171420232, 2.552694935571739, 53.03091068035591, -0.26605815159403645, 0.5659538820708832, -3.0807862452714097, 72.47124472872528, -0.15802843434918754, -0.09081909475158177, -0.051173921816198495, 32.3406490379914, 0.0, 0.0, 0.0, 1.0]"
4282699,"[-0.138210201112137, 0.20294421860321493, 3.9854239523017543, 75.51667443121114, -0.6405505625587451, 0.7602162507315461, -0.9798189350343315, 108.27087353482962, -0.14368052936772396, -0.11963405998631721, 0.01783974810124515, 37.08542078816438, 0.0, 0.0, 0.0, 1.0]"
4290292,"[-0.08478360382730868, 0.14509603620359998, 4.046879265042414, 61.02225257278906, -0.37023476441187536, 0.9139200814268091, -0.6829596324644943, 47.27546670561229, -0.16900154440506052, -0.06925393667180964, -0.017824380999431465, 30.62180611136754, 0.0, 0.0, 0.0, 1.0]"
4290956,"[-0.22006961207098136, 0.3556220715119264, 3.5789768285126513, 72.6067583189887, -0.37404010304214064, 0.78859986804097, -1.708207404208446, 61.73093206313716, -0.16325749936880893, -0.08161337272489998, -0.032512865549713985, 30.822386604364773, 0.0, 0.0, 0.0, 1.0]"
4295312,"[-0.289058780547762, 0.6205224760482344, 2.7323603446144435, 41.985561507706215, -0.2253730898491973, 0.6277711848656401, -2.8045391590392446, 60.08941415414799, -0.16869365854070703, -0.06963747996384513, -0.034237069864885776, 29.89424426969491, 0.0, 0.0, 0.0, 1.0]"
4296921,"[-0.11843999259757573, 0.7459049324751493, 2.2054485410857962, 7.401011323102367, -0.1269759341049237, 0.5231975017675, -3.097104744407274, 63.678262927899354, -0.17945746888490918, -0.033511205276156926, 0.02858904783160989, 28.131673050457035, 0.0, 0.0, 0.0, 1.0]"
4296933,"[-0.15969802811406128, 0.3108777064956121, 3.84637421941934, 59.02640481244622, -0.16713562300862322, 0.9269011461856554, -1.3795139678823776, 26.712671627802465, -0.17774395064548185, -0.03841285045234408, -0.07204916901352518, 30.710461102018794, 0.0, 0.0, 0.0, 1.0]"
4297455,"[-0.29477844862999764, 0.5197746917086745, 3.291744922018824, 50.22390015829454, -0.4668853462415331, 0.6537987627107656, -2.4444942640836738, 81.41179660382873, -0.15231802304178238, -0.10046105902398633, 0.03746205632732739, 30.788427904576015, 0.0, 0.0, 0.0, 1.0]"
4302823,"[-0.15854601151064107, 0.22756142540207264, 3.6697958636782477, 82.68532400603794, -0.20695622267441027, 0.8751340974406918, -1.065248694172508, 28.394322453627495, -0.17546198728602855, -0.047161646176535565, -0.07846869048895028, 27.02416592635371, 0.0, 0.0, 0.0, 1.0]"
4304456,"[-0.256286005427413, 0.3708286867942432, 3.477688506133816, 77.81813007357277, -0.4086757740721926, 0.7431392765848754, -1.8430413839194393, 65.65499394495146, -0.15793042904871069, -0.09151431176621679, -0.03168967245647502, 31.77593160124972, 0.0, 0.0, 0.0, 1.0]"
4323374,"[-0.5365029992317378, 0.26766317899902675, 3.2855468148475837, 76.45878508348221, -0.6569011442003699, 0.462881644538926, -2.443309193397584, 118.1351597802898, -0.09678303862090543, -0.15438278841643382, -0.05438185652976283, 30.67409842915446, 0.0, 0.0, 0.0, 1.0]"
4332573,"[-0.4980437069203907, 0.3879859462881886, 3.1836819566634302, 72.27612590842071, -0.5095374212775616, 0.5927029974793712, -2.56069280136086, 90.63462243677094, -0.12818752346204076, -0.12894634314983386, -0.07312398909576097, 31.301745498824314, 0.0, 0.0, 0.0, 1.0]"
4341038,"[-0.008716122978516254, 0.23150149034410183, 3.9935814152203095, 59.84330061501104, -0.5311829216186866, 0.8231550618264079, -0.8237212883821814, 79.1155257137088, -0.15477918042895095, -0.09472253847985565, 0.08684618793809486, 34.99504697872332, 0.0, 0.0, 0.0, 1.0]"
4343728,"[-0.33525484280478735, 0.4888585617516303, 3.3062573722306254, 63.03013143595783, -0.45810883620685117, 0.6623906162105604, -2.433472242426867, 82.74477772784302, -0.15040143818969215, -0.10371003147672392, 0.001410573660567678, 33.02060226058826, 0.0, 0.0, 0.0, 1.0]"
4344109,"[-0.39568386011698303, 0.5627699995512215, 2.7179116472539073, 59.92757851957678, -0.2869710353448063, 0.6020131222400875, -2.804892227584146, 68.27508333236786, -0.15693593971187958, -0.09225649296296264, -0.0631105429901242, 29.752451787181375, 0.0, 0.0, 0.0, 1.0]"
4362978,"[-0.37176731892157483, 0.33057714479871947, 3.5612013011851844, 59.199957723020496, -0.7971130279177505, 0.365278224311199, -1.973870361725062, 142.56547421885014, -0.08692773101057809, -0.15898330495987567, 0.09578163205372793, 31.463236889285227, 0.0, 0.0, 0.0, 1.0]"
4366686,"[-0.5637819696263038, 0.3863397087086495, 2.996818171207948, 74.4824854313105, -0.5497159874269085, 0.4841192390973721, -2.794719118990154, 100.16108816144435, -0.11261350745149112, -0.14343036003934687, -0.04542043777297841, 31.34657130539877, 0.0, 0.0, 0.0, 1.0]"
4367007,"[-0.06811566510876814, 0.2291758590172585, 3.9862057816353658, 65.04534741955803, -0.28360983387119526, 0.9286588733894902, -0.9814780707710041, 32.11884312597472, -0.17474839483807986, -0.05328582095750528, 0.0013052326919798926, 27.951816463796415, 0.0, 0.0, 0.0, 1.0]"
4380705,"[-0.26559395580721573, 0.3411294323069579, 3.7017789094374156, 70.06906542061661, -0.5564754523119733, 0.7095262843683323, -1.7748203829437132, 82.23576507659828, -0.1438282688193159, -0.11264919918739143, 0.0010381968940201918, 33.03350867853107, 0.0, 0.0, 0.0, 1.0]"
4382072,"[-0.3387539659162264, 0.3801780955905379, 3.533175335602414, 67.19158932471753, -0.508224685526119, 0.6958628013292436, -2.0831228166331948, 88.69533215452749, -0.1446564714405441, -0.11131337051735057, -0.031882797117121386, 34.04320383207946, 0.0, 0.0, 0.0, 1.0]"
4385551,"[-0.21999583536118758, 0.29312536612376167, 3.717342813175491, 80.92793888237277, -0.23430649567003634, 0.8840991509178107, -1.4086019894480464, 35.61509010413275, -0.17252107425093435, -0.055070440492793915, -0.09888545237511312, 27.20749385249301, 0.0, 0.0, 0.0, 1.0]"
4387221,"[-0.48885998192435565, 0.45605964257349846, 3.0529068429012267, 66.72730644258453, -0.4357500458018555, 0.6108393240626788, -2.7138153094558652, 84.74301760168957, -0.13806725270106013, -0.11824085770246484, -0.07491517786178013, 33.5783448185553, 0.0, 0.0, 0.0, 1.0]"
4394930,"[-0.34368446292815513, 0.3377612719336962, 3.5971998403815304, 66.66986811531501, -0.5507344758324132, 0.6832809663285931, -1.9680386851856757, 82.86642576571559, -0.1389629991424007, -0.1182633884893664, -0.03661220616508498, 31.82954229730492, 0.0, 0.0, 0.0, 1.0]"
4397425,"[-0.3909166250419842, 0.5670426188789925, 2.931866154103068, 61.005382195696846, -0.3059983515442992, 0.650407419796446, -2.8076240448811745, 71.16786554654034, -0.15817846099073138, -0.09017490663907994, -0.061515646099507625, 33.983065764192304, 0.0, 0.0, 0.0, 1.0]"
4404058,"[-0.2966725050433675, 0.478208342998927, 3.3934964553507005, 58.65122133415015, -0.4170978708887754, 0.7137806716532331, -2.309722258387931, 71.91340517042725, -0.15694692372320096, -0.09348312887318845, -0.009224563653600387, 32.27878819896366, 0.0, 0.0, 0.0, 1.0]"
4414845,"[-0.09171041577716478, 0.2293602257533593, 3.9780466656876676, 60.8994783948022, -0.38984976606068444, 0.8871668989638437, -1.0135266175960336, 51.89145899556638, -0.1674010333265373, -0.07315196877107129, 0.006040188889395689, 29.85629882217798, 0.0, 0.0, 0.0, 1.0]"
4423457,"[-0.46220051523104455, 0.4827944166311183, 3.0536099824649408, 56.78417687150988, -0.483694057214178, 0.5657764827647879, -2.7414337649108904, 90.16363144242685, -0.135784854917601, -0.12211809674960859, -0.020983043744126566, 31.586968374752935, 0.0, 0.0, 0.0, 1.0]"
4423748,"[-0.26334608926425035, 0.316128583319038, 3.741675696097163, 76.00223689214955, -0.506085188359162, 0.7590665875513023, -1.6811326292047966, 83.46421659932182, -0.15004440063076754, -0.10397112353552092, -0.029931917766048484, 34.09066551810487, 0.0, 0.0, 0.0, 1.0]"
4430748,"[-0.24349243335716206, 0.37114743906025316, 3.595592852910107, 69.3912885694389, -0.37525910688446396, 0.7932870797251218, -1.8083097144469449, 50.244081341264945, -0.16263225530094008, -0.0826013707487695, -0.04191479316385632, 27.2676553225416, 0.0, 0.0, 0.0, 1.0]"
4436614,"[-0.47703711308390584, 0.3221643161834322, 3.356904850942399, 73.11234073189907, -0.6308846447882119, 0.5222406070593419, -2.355610207607327, 109.26627400431849, -0.11178920964157511, -0.1442546304224811, -0.034409723510964864, 31.674582624796084, 0.0, 0.0, 0.0, 1.0]"
4437248,"[-0.3812869446882754, 0.5099996418529891, 3.1653696531930793, 54.73012693280718, -0.47542682059942204, 0.6071328556145583, -2.61373091798452, 83.81953683731177, -0.1448451062683821, -0.11132093882249865, 0.008231758596168324, 31.514102786448248, 0.0, 0.0, 0.0, 1.0]"
4444246,"[-0.23591542618544314, 0.36854868290572623, 3.6913503565866073, 45.71148312166926, -0.41879597267735186, 0.7963983763038051, -1.791135173964784, 60.65981271942338, -0.16020290346192292, -0.08760119555049078, -0.025151968666984853, 30.215810131052258, 0.0, 0.0, 0.0, 1.0]"
4456274,"[-0.25961757301336924, 0.16457618984102304, 3.9065056447742097, 101.62828474872303, -0.30320906963608324, 0.9216511617999539, -0.9939773856510343, 37.896424041024645, -0.16750632355933642, -0.06419595700577244, -0.14203188328913102, 29.18541330308883, 0.0, 0.0, 0.0, 1.0]"
4475823,"[-0.2829744158598362, 0.3680598783256385, 3.6360152891694373, 60.84718243787279, -0.5058844912430933, 0.7272706324546951, -1.9042329593743221, 68.22806019618557, -0.1488697182614925, -0.10583693985237307, -0.014702398572840506, 32.23748930422011, 0.0, 0.0, 0.0, 1.0]"
4487601,"[-0.34428133312144193, 0.5847763098458012, 3.0153629594291855, 32.20491129047695, -0.4986252609601167, 0.5490003349211806, -2.753807297394007, 94.57250424923748, -0.14533437740997343, -0.10910194413372931, 0.07693024464241775, 30.298347798555728, 0.0, 0.0, 0.0, 1.0]"
4496524,"[-0.3168310261855584, 0.5416295938883141, 3.100511651507605, 55.753022014358194, -0.3997040653850871, 0.6409603226418339, -2.5754036506940285, 81.38218155958498, -0.15611184340225281, -0.0948636252972733, 0.010435680701622452, 32.94325965082389, 0.0, 0.0, 0.0, 1.0]"
4496606,"[-0.39608455543577004, 0.6033036776954244, 2.841665614897627, 55.67361844231044, -0.4683459837295928, 0.5156791523510184, -2.945299646053512, 101.0563641700158, -0.14201639673979385, -0.10939209271255694, 0.05780190043367086, 34.168726210425305, 0.0, 0.0, 0.0, 1.0]"
4503645,"[-0.3863038106999106, 0.4234576961638016, 3.363944069584655, 59.64611331130577, -0.5605563514192842, 0.5977217154517297, -2.352946970831316, 94.89206731207055, -0.1338208177686971, -0.1243666700745271, 0.0048522941769171156, 30.47145467529591, 0.0, 0.0, 0.0, 1.0]"
4529313,"[-0.32360611115798693, 0.3998119669432565, 3.5205580102349256, 71.3783353770535, -0.40883606349661034, 0.7582840591077343, -2.08464253960968, 67.22591715967644, -0.15589255708920005, -0.09407424455243872, -0.06144585361277194, 32.001759333434144, 0.0, 0.0, 0.0, 1.0]"
4530747,"[-0.3404233411491551, 0.4720116724178135, 3.338457500885165, 54.059492266959765, -0.45405010420178665, 0.6748281564966299, -2.388280980566808, 79.05043949769185, -0.15042473857583744, -0.10363856985529815, -0.011557728509438864, 34.16724575228711, 0.0, 0.0, 0.0, 1.0]"
4534104,"[-0.19838583383059974, 0.24681072564386475, 3.8940051718018713, 64.9420020072363, -0.4111149399438729, 0.8575702075924269, -1.2690375103740985, 58.29635101658232, -0.16254766561653192, -0.08244625146587896, -0.05149664631773523, 32.080440225181675, 0.0, 0.0, 0.0, 1.0]"
4557246,"[-0.5515254250487637, 0.3627040725837966, 3.083775635534375, 70.32947206899954, -0.652154933696776, 0.3739996554878261, -2.7070414820354745, 129.75004591071448, -0.09501998153391746, -0.15593942609658396, 0.022701695622181405, 31.12863623606252, 0.0, 0.0, 0.0, 1.0]"
4565265,"[-0.14242071722398553, 0.21067379203773812, 3.970307008513094, 58.258861874212684, -0.3439458274505814, 0.905665013145145, -1.0178405846278422, 50.31282670874869, -0.1695614469709063, -0.06722166253562631, -0.04239382229168488, 32.38505647741916, 0.0, 0.0, 0.0, 1.0]"
4567854,"[-0.4163849320676284, 0.44181109025014964, 3.262138926632712, 66.0062277845309, -0.44654764702635785, 0.6619346274995545, -2.4714838585089374, 78.33557056075567, -0.14468710291052073, -0.11062251013546812, -0.05874741892574077, 32.010651095211415, 0.0, 0.0, 0.0, 1.0]"
4590018,"[-0.14897415230057182, 0.26173164622709966, 3.9146718210502987, 60.70490100172599, -0.3924391696768289, 0.8694906233114237, -1.2314253233373047, 50.45516742230481, -0.16581762638259728, -0.07653098563353367, -0.020113408963201893, 29.89572782256575, 0.0, 0.0, 0.0, 1.0]"
4606143,"[-0.40474612565703105, 0.3249839017461831, 3.5088978719878012, 65.93420970461806, -0.676658625060966, 0.5222754389194304, -2.130633377700186, 112.88829751715255, -0.11236894334876583, -0.1440391695218499, 0.006385649770541637, 32.9442337181922, 0.0, 0.0, 0.0, 1.0]"
4613870,"[-0.1473035857622332, 0.3850556367335904, 3.613003040611601, 56.914876055466124, -0.3207181363900582, 0.8195774476422807, -1.6924347162542412, 51.087411936719576, -0.17022039514730122, -0.06634159669117805, 0.0021976349585920685, 31.064140081748505, 0.0, 0.0, 0.0, 1.0]"
4637473,"[-0.32804356782158844, 0.744859116577758, 1.9355322551283467, 30.32192519467135, -0.31144349499891766, 0.37269292666651777, -3.3067635656800642, 99.11767174259639, -0.1601794535024367, -0.08488617686725727, 0.09301448604992599, 32.793075135721374, 0.0, 0.0, 0.0, 1.0]"
4664147,"[-0.636264437319246, 0.2834928183072574, 2.9455064143321104, 103.43585733102049, -0.38140808443820234, 0.692830819318925, -2.5123178311201775, 58.791306600320425, -0.12251223225651996, -0.12113163705261602, -0.24952290153505777, 28.43774778629414, 0.0, 0.0, 0.0, 1.0]"
4664995,"[-0.20484006366893523, 0.16881072087679988, 3.958000484829962, 77.16895746700061, -0.3875717188560483, 0.8905152825043855, -0.9781436072666077, 42.263661251361015, -0.16420254417262986, -0.07718298172287659, -0.08774022088645017, 30.2727867826275, 0.0, 0.0, 0.0, 1.0]"
4673772,"[-0.29742788700121214, 0.7234775418428568, 2.4710528789063924, 27.501379217288104, -0.34664592539810024, 0.5026707281550057, -3.1835073673953174, 80.84059209846266, -0.16195308622779564, -0.08238274672224802, 0.0779738379226719, 27.85667208287859, 0.0, 0.0, 0.0, 1.0]"
4680568,"[-0.08254352321849806, 0.1777932582815506, 3.9928231277761785, 75.94000180067971, -0.24489099236001094, 0.9419070627032424, -0.7921680701839687, 28.980588185107294, -0.1763862173272509, -0.047160131550877435, -0.026062966279431384, 27.017991195750852, 0.0, 0.0, 0.0, 1.0]"
4691087,"[-0.2133436314359713, 0.5568808327365631, 3.295399667547947, 32.97340001869393, -0.2815278094679401, 0.7517469238392597, -2.448123573732634, 49.73805107634968, -0.17091513792543062, -0.06452955643159067, -0.0027022329056118808, 27.245153855650717, 0.0, 0.0, 0.0, 1.0]"
4712063,"[-0.231548923518063, 0.39973959063363884, 3.6409618253067326, 44.58292158727799, -0.5466097250532989, 0.7006967239567916, -1.8823511116628917, 82.61844258777779, -0.14701940767080357, -0.10796363904990194, 0.04219198168825729, 31.00245996204236, 0.0, 0.0, 0.0, 1.0]"
4714810,"[-0.3062219650502648, 0.47317219342727723, 3.391096717521844, 64.91950751908512, -0.39720596923499774, 0.725069153628315, -2.309560020874431, 71.91884530295232, -0.15805317939247293, -0.09141604024325922, -0.0255639643232164, 33.709445244641145, 0.0, 0.0, 0.0, 1.0]"
4743279,"[-0.28782436781424914, 0.393489523152778, 3.584351042227433, 52.14738335299862, -0.5632849903556488, 0.6677577688897434, -1.9977476295256251, 84.18635433796878, -0.14149719012226455, -0.11543863913617415, 0.0220873384278133, 29.981929307880343, 0.0, 0.0, 0.0, 1.0]"
4766748,"[-0.07691875768827043, 0.19272603602719765, 3.794403086446212, 79.00016097609694, -0.04668650282271414, 0.9691970606681742, -0.7708363926185066, 8.434686736973276, -0.19055428920752648, -0.011775615701948421, -0.05015697747178205, 30.446871240227495, 0.0, 0.0, 0.0, 1.0]"
4768048,"[-0.23494104095360646, 0.4764748596666972, 3.478043229972266, 53.39936969965619, -0.4262046204616994, 0.732856537999388, -2.1772254518035363, 70.21206974327322, -0.1595974292729821, -0.08873149608449316, 0.023173281612415424, 31.56887695025562, 0.0, 0.0, 0.0, 1.0]"
4777118,"[-0.23823361050583014, 0.546128069165955, 3.2969858731192976, 48.154612953517024, -0.26951652208907717, 0.7572667200862743, -2.4422274128392503, 46.334128738447454, -0.17046333000703548, -0.06543627465998032, -0.024911888519993267, 28.343909350564346, 0.0, 0.0, 0.0, 1.0]"
4784696,"[-0.5196300829799945, 0.6185833668690892, 2.419456874376609, 58.03186283612119, -0.2739234153292223, 0.5327655948999451, -3.287100244979851, 78.27854970328531, -0.14785108870338068, -0.10550626435083765, -0.08054742132608585, 33.82338035485842, 0.0, 0.0, 0.0, 1.0]"
4785475,"[-0.18008656031211173, 0.41513316565969305, 3.6609033511068882, 45.596669450788596, -0.38559682302799647, 0.8042267980695577, -1.8566246547765213, 53.51345754105404, -0.16532230300799972, -0.0776998187404504, 0.011432694027571981, 29.08829399366352, 0.0, 0.0, 0.0, 1.0]"
4786928,"[-0.450576650658884, 0.7329824240895679, 1.8990128405936813, 42.46864911478546, -0.1668390730570416, 0.43825513609580874, -3.5179973136842375, 79.11088476558245, -0.1590662336380693, -0.08869761706070502, -0.05908546714384332, 31.712501607036657, 0.0, 0.0, 0.0, 1.0]"
4796410,"[-0.11223052143299264, 0.2769263749911881, 3.917712140643612, 67.65089106680264, -0.39940862428056173, 0.8668139174645904, -1.2254495182202567, 54.30033807823044, -0.1662276139405188, -0.07575574031240406, 0.009992853389855642, 30.227357005457268, 0.0, 0.0, 0.0, 1.0]"
4800235,"[-0.18127089027488663, 0.24247123441959587, 3.912616518915395, 70.87609566718564, -0.4830653451840047, 0.8222011877306421, -1.2359029944927602, 69.1733552744011, -0.15649691003342198, -0.09408084267695181, -0.023933768049681583, 31.743599030035107, 0.0, 0.0, 0.0, 1.0]"
4820435,"[0.04521807999935905, 0.12442238579101043, 4.070066860465142, 62.91580318596573, -0.2192794166724013, 0.9827977060992403, -0.4532768930159554, 28.51673528429785, -0.18052004417419196, -0.03880508036953949, 0.052404483591110454, 33.26220949378041, 0.0, 0.0, 0.0, 1.0]"
4821616,"[-0.359227126477764, 0.5295095974835995, 3.1128915530295296, 68.36037942105827, -0.4671113130770285, 0.5982037516389593, -2.623372035599494, 92.41448358000818, -0.14698031851794832, -0.10833744100825905, 0.024722459948862865, 33.63017523316081, 0.0, 0.0, 0.0, 1.0]"
4823021,"[-0.3214852339710259, 0.2760913793358497, 3.7184274485322413, 75.70123125867076, -0.51199026293436, 0.7539864722848991, -1.6895053375989435, 78.79187686676087, -0.14552599114751796, -0.10889409301903702, -0.07577957455451655, 33.00003830819317, 0.0, 0.0, 0.0, 1.0]"
4839493,"[-0.1213205067187791, 0.2658595679043162, 3.926057188435705, 55.106954593244375, -0.4877880316400092, 0.8231355217898948, -1.1934301140277415, 65.5936063297927, -0.15793581052207492, -0.09166833597581701, 0.022364924672085153, 32.024601366679875, 0.0, 0.0, 0.0, 1.0]"
4841920,"[-0.018144000879136497, 0.39669163187931666, 3.586249830304426, 52.015787230017565, -0.2606745560516904, 0.8388239247397702, -1.5859692669932755, 49.53767628779771, -0.1757884191048909, -0.04657021029926987, 0.07182785308775626, 33.56120782878346, 0.0, 0.0, 0.0, 1.0]"
4843701,"[-0.32135872430449747, 0.3563792428429758, 3.6017045931636527, 78.31481254003154, -0.4680307896476424, 0.7456356183880061, -1.9471883372743737, 77.22066750400599, -0.1503942598971041, -0.10286428177011545, -0.054615032382088105, 33.644745286998166, 0.0, 0.0, 0.0, 1.0]"
4847949,"[-0.18749677886037833, 0.38958288788898837, 3.59610965937776, 61.409309535847505, -0.2925474268358431, 0.8267491307285564, -1.766526436065929, 53.41212479780492, -0.17074392958533985, -0.06450778679615186, -0.03225630659481466, 34.20180514653496, 0.0, 0.0, 0.0, 1.0]"
4861416,"[-0.27840027804231204, 0.43429785285236366, 3.516844343156909, 67.67042720252266, -0.546373075098358, 0.6619400169890421, -2.1065716792101883, 90.28405097007622, -0.14431185643599515, -0.11161001324475538, 0.03975327644585853, 34.72429279956037, 0.0, 0.0, 0.0, 1.0]"
4872290,"[-0.22292813173405204, 0.423879744623804, 3.603824697059546, 65.51045020906218, -0.3731239296956623, 0.7948393827682918, -1.96456798709902, 61.34177622607858, -0.1645328078870443, -0.07933058714000539, -0.01427428881040055, 30.714432992173013, 0.0, 0.0, 0.0, 1.0]"
4886235,"[-0.3253974962591613, 0.389491747111546, 3.5372333252240975, 51.4156051512609, -0.5054221430616697, 0.6984891930787998, -2.079798677284049, 75.32560807612079, -0.1460013340968564, -0.1096776545401516, -0.02282165781818842, 29.815340784979522, 0.0, 0.0, 0.0, 1.0]"
4886498,"[-0.4449550521462587, 0.574480682169599, 2.820369717468297, 54.786990451663684, -0.4443885306450785, 0.5243931801049414, -2.9817064274474916, 95.0845708787019, -0.14204652046134073, -0.11481798637998018, 0.016470921426443737, 32.32874023018462, 0.0, 0.0, 0.0, 1.0]"
4893119,"[-0.137789351634336, 0.14803643074014397, 4.020432526260393, 84.5598996660579, -0.2936046751109446, 0.9382214182193819, -0.7517998261368908, 46.88640956031102, -0.17281673017025118, -0.0571408829359453, -0.06435954956538917, 34.671078260921746, 0.0, 0.0, 0.0, 1.0]"
4900088,"[-0.2576979573967655, 0.31486328870843244, 3.750091720798383, 67.5674984762405, -0.44429183127381633, 0.8009247725077492, -1.6478638727733022, 59.07616074221454, -0.15675345421533543, -0.09304411855415527, -0.049879124581277696, 29.12521988940442, 0.0, 0.0, 0.0, 1.0]"
4915582,"[-0.3426516545822444, 0.5298290569833926, 2.8124075601876553, 67.81325815747073, -0.29976466184307643, 0.6186472507706336, -2.5796985166578126, 74.79502904521206, -0.1593785759050678, -0.08859807938369127, -0.04595899672458942, 34.01957256614208, 0.0, 0.0, 0.0, 1.0]"
4933024,"[-0.5585128487794182, 0.6140862824872715, 2.075034650704797, 70.38083132050537, -0.28626574176484787, 0.42103392334723666, -3.3984732143175744, 92.121135185865, -0.13949146548332533, -0.1174171282102138, -0.04713556404739482, 33.62820499836767, 0.0, 0.0, 0.0, 1.0]"
4936113,"[-0.16104661301211665, 0.38895864483037884, 3.723759076173156, 63.73209964940668, -0.43485445384856625, 0.7970816835070642, -1.720112039332698, 60.97594069007437, -0.16186225445198096, -0.08438960430066703, 0.030579820233438096, 30.555314802048464, 0.0, 0.0, 0.0, 1.0]"
4939549,"[-0.08551203848145042, 0.26715040863676465, 3.7987658844570356, 64.70017493846872, -0.4880225091807131, 0.7888745154804602, -1.12012461644595, 86.75847776804346, -0.156885642485587, -0.09280207085115261, 0.050471721896351976, 36.51606840304281, 0.0, 0.0, 0.0, 1.0]"
4949879,"[-0.2918080560926056, 0.2544245076941812, 3.7851245131244373, 85.79495350555474, -0.32165580414570366, 0.8817250445510703, -1.416753008907951, 41.625354438018796, -0.16456364373778723, -0.07257947258837012, -0.13159301373140048, 31.02027645531859, 0.0, 0.0, 0.0, 1.0]"
